source_country,target_country,avg_tone,positive_ratio,article_count,source
South Africa,Belgium,-1.6052,33.08,133,bigquery
South Africa,Brazil,-1.6856,28.78,417,bigquery
South Africa,United Kingdom,-1.7131,27.78,2120,bigquery
South Africa,Colombia,-1.8069,40.0,25,bigquery
South Africa,Australia,-1.9866,31.21,990,bigquery
South Africa,Argentina,-2.0077,31.9,163,bigquery
South Africa,South Africa,-2.0389,25.84,48413,bigquery
South Africa,Finland,-2.0676,22.73,44,bigquery
South Africa,United States,-2.3755,19.93,5626,bigquery
South Africa,Sweden,-2.5015,22.58,62,bigquery
South Africa,Spain,-2.5029,21.34,492,bigquery
South Africa,South Korea,-2.5512,34.68,447,bigquery
South Africa,Canada,-2.5601,25.45,668,bigquery
South Africa,Singapore,-2.6113,32.14,112,bigquery
South Africa,Egypt,-2.6714,27.81,302,bigquery
South Africa,Indonesia,-2.8271,20.31,128,bigquery
South Africa,Vietnam,-2.9034,11.29,124,bigquery
South Africa,Saudi Arabia,-2.9623,14.5,848,bigquery
South Africa,Hungary,-3.3743,9.17,109,bigquery
South Africa,Czech Republic,-3.4628,0.0,37,bigquery
South Africa,Turkey,-3.5286,32.84,408,bigquery
South Africa,Russia,-3.6947,6.61,3207,bigquery
South Africa,Greece,-3.8797,10.77,195,bigquery
South Africa,Poland,-3.9611,10.1,198,bigquery
South Africa,Ukraine,-3.9688,5.68,2042,bigquery
South Africa,Iran,-4.1283,3.04,7075,bigquery
South Africa,Qatar,-4.1296,1.03,677,bigquery
South Africa,Israel,-4.176,5.17,3852,bigquery
South Africa,Iraq,-4.5726,3.98,402,bigquery
South Africa,Romania,-4.8517,7.53,93,bigquery
South Africa,Mexico,-5.4117,6.83,615,bigquery
South Africa,Philippines,-6.1983,7.0,100,bigquery
South Africa,Pakistan,-6.5175,10.31,572,bigquery
South Korea,Singapore,2.7141,81.53,1911,bigquery
South Korea,Romania,0.5187,56.99,93,bigquery
South Korea,South Africa,-0.3348,40.79,152,bigquery
South Korea,Poland,-1.0957,28.93,242,bigquery
South Korea,Denmark,-1.4347,32.23,211,bigquery
South Korea,Thailand,-1.4479,44.81,1031,bigquery
South Korea,Turkey,-1.451,33.33,120,bigquery
South Korea,Vietnam,-1.676,35.2,1321,bigquery
South Korea,Colombia,-2.8174,16.51,109,bigquery
South Korea,Iran,-3.7828,4.65,20598,bigquery
South Korea,Bangladesh,-4.3117,5.88,102,bigquery
South Korea,Pakistan,-6.3336,11.73,375,bigquery
Spain,Japan,0.1885,53.4,26042,bigquery
Spain,Malaysia,-0.152,47.72,1404,bigquery
Spain,Singapore,-0.1694,46.21,1647,bigquery
Spain,Denmark,-0.4494,41.11,11040,bigquery
Spain,Italy,-0.4543,47.14,59205,bigquery
Spain,New Zealand,-0.594,41.72,1558,bigquery
Spain,South Africa,-1.0749,38.36,2672,bigquery
Spain,Mexico,-1.1002,38.22,88341,bigquery
Spain,Bangladesh,-2.1343,19.78,460,bigquery
Spain,Indonesia,-2.5274,33.21,3083,bigquery
Spain,Iran,-3.3582,5.7,216992,bigquery
Sweden,Malaysia,0.5324,74.07,54,bigquery
Sweden,Brazil,-0.0084,64.0,375,bigquery
Sweden,Singapore,-0.2604,42.86,84,bigquery
Sweden,Japan,-0.3614,39.71,1098,bigquery
Sweden,Vietnam,-0.3993,36.96,92,bigquery
Sweden,India,-0.607,39.28,387,bigquery
Sweden,Bangladesh,-0.9704,37.5,80,bigquery
Sweden,Indonesia,-1.0029,30.99,71,bigquery
Sweden,Romania,-1.0674,27.38,84,bigquery
Sweden,Italy,-1.3125,35.71,1260,bigquery
Sweden,Norway,-1.3649,29.09,5373,bigquery
Sweden,China,-1.4,29.41,2574,bigquery
Sweden,Finland,-1.4346,29.7,1926,bigquery
Sweden,Sweden,-1.733,24.99,69290,bigquery
Sweden,Netherlands,-1.7336,23.02,443,bigquery
Sweden,Germany,-1.856,21.62,3265,bigquery
Sweden,France,-1.8871,23.76,5194,bigquery
Sweden,New Zealand,-1.9771,29.73,74,bigquery
Sweden,Philippines,-2.0154,30.68,88,bigquery
Sweden,Egypt,-2.1064,15.14,350,bigquery
Sweden,Denmark,-2.193,19.11,3537,bigquery
Sweden,Australia,-2.251,20.13,755,bigquery
Sweden,Czech Republic,-2.2947,30.89,191,bigquery
Sweden,United Kingdom,-2.2987,18.89,5092,bigquery
Sweden,Belgium,-2.4736,7.64,798,bigquery
Sweden,Spain,-2.4894,26.63,1682,bigquery
Sweden,Poland,-2.5404,15.12,529,bigquery
Sweden,Portugal,-2.5946,18.32,404,bigquery
Sweden,Argentina,-2.6019,9.89,91,bigquery
Sweden,United States,-2.6164,13.89,23818,bigquery
Sweden,Ukraine,-2.6343,11.86,13789,bigquery
Sweden,South Korea,-2.9156,11.09,613,bigquery
Sweden,Canada,-2.9269,18.05,1136,bigquery
Sweden,Hungary,-3.0969,8.95,1329,bigquery
Sweden,South Africa,-3.1212,18.13,182,bigquery
Sweden,Russia,-3.1227,5.61,15336,bigquery
Sweden,Colombia,-3.2584,5.17,406,bigquery
Sweden,Turkey,-3.4115,8.81,454,bigquery
Sweden,Qatar,-3.5089,8.89,1080,bigquery
Sweden,Mexico,-3.7836,4.84,703,bigquery
Sweden,Chile,-3.9533,12.0,125,bigquery
Sweden,Iraq,-3.9788,4.19,1146,bigquery
Sweden,Saudi Arabia,-4.0077,7.52,652,bigquery
Sweden,Thailand,-4.2228,8.51,693,bigquery
Sweden,Iran,-4.3577,3.39,20938,bigquery
Sweden,Greece,-4.4824,23.09,511,bigquery
Sweden,Peru,-4.5205,15.79,114,bigquery
Sweden,Israel,-4.5758,4.28,8537,bigquery
Sweden,Pakistan,-6.4492,1.76,910,bigquery
Sweden,Nigeria,-9.2869,4.37,183,bigquery
Thailand,South Africa,2.6902,77.0,9755,bigquery
Thailand,New Zealand,1.9706,70.91,110,bigquery
Thailand,Finland,1.8562,56.31,103,bigquery
Thailand,Thailand,1.6511,66.6,96370,bigquery
Thailand,Singapore,1.3683,75.22,347,bigquery
Thailand,Japan,1.3313,67.02,5242,bigquery
Thailand,Hungary,1.2009,86.36,88,bigquery
Thailand,Canada,1.0488,67.72,3718,bigquery
Thailand,China,0.9785,59.83,12159,bigquery
Thailand,Romania,0.9332,75.0,8,bigquery
Thailand,Czech Republic,0.7481,54.7,1203,bigquery
Thailand,Egypt,0.6264,69.77,172,bigquery
Thailand,India,0.5946,60.87,2093,bigquery
Thailand,Italy,0.5317,58.79,1774,bigquery
Thailand,Malaysia,0.5167,59.25,751,bigquery
Thailand,Spain,0.4208,56.25,1289,bigquery
Thailand,Netherlands,0.3399,47.09,172,bigquery
Thailand,Denmark,0.1427,49.24,197,bigquery
Thailand,United Kingdom,0.1164,51.71,5535,bigquery
Thailand,South Korea,0.0859,50.28,1810,bigquery
Thailand,Vietnam,0.0701,62.66,873,bigquery
Thailand,Germany,-0.1423,41.67,876,bigquery
Thailand,Saudi Arabia,-0.1805,38.95,683,bigquery
Thailand,Poland,-0.2207,38.71,93,bigquery
Thailand,Bangladesh,-0.3254,45.47,585,bigquery
Thailand,Australia,-0.3321,47.07,937,bigquery
Thailand,Chile,-0.3665,53.33,60,bigquery
Thailand,Indonesia,-0.456,47.19,481,bigquery
Thailand,Belgium,-0.466,34.59,133,bigquery
Thailand,France,-0.4862,40.91,1095,bigquery
Thailand,Brazil,-0.6043,41.54,272,bigquery
Thailand,Nigeria,-0.6845,27.27,44,bigquery
Thailand,Turkey,-0.6931,48.45,483,bigquery
Thailand,Philippines,-0.7179,43.88,417,bigquery
Thailand,Portugal,-0.9025,52.08,144,bigquery
Thailand,United States,-1.0227,33.82,13010,bigquery
Thailand,Sweden,-1.0633,42.38,151,bigquery
Thailand,Norway,-1.2445,13.9,187,bigquery
Thailand,Russia,-1.502,29.96,2477,bigquery
Thailand,Mexico,-1.5651,28.14,590,bigquery
Thailand,Greece,-1.8694,25.32,79,bigquery
Thailand,Ukraine,-2.1736,18.49,730,bigquery
Thailand,Argentina,-2.7522,22.95,61,bigquery
Thailand,Colombia,-2.8229,10.0,60,bigquery
Thailand,Peru,-2.8322,22.22,72,bigquery
Thailand,Iraq,-2.9592,8.02,187,bigquery
Thailand,Iran,-3.0516,10.28,9461,bigquery
Thailand,Israel,-3.4455,8.16,2646,bigquery
Thailand,Qatar,-3.6766,3.66,464,bigquery
Thailand,Pakistan,-5.2763,3.36,238,bigquery
Turkey,Vietnam,1.9844,68.71,342,bigquery
Turkey,Czech Republic,0.8173,77.42,124,bigquery
Turkey,Netherlands,0.7032,59.67,2752,bigquery
Turkey,Argentina,0.3068,50.82,728,bigquery
Turkey,Brazil,0.2859,53.11,1704,bigquery
Turkey,Romania,0.2859,58.34,833,bigquery
Turkey,Turkey,0.0977,53.19,293271,bigquery
Turkey,Portugal,0.0669,52.47,1801,bigquery
Turkey,Italy,0.0592,52.65,8927,bigquery
Turkey,Finland,0.0074,47.72,570,bigquery
Turkey,Thailand,-0.0299,40.0,570,bigquery
Turkey,Malaysia,-0.0502,60.0,310,bigquery
Turkey,Norway,-0.0961,42.58,1672,bigquery
Turkey,Chile,-0.1056,57.14,259,bigquery
Turkey,Singapore,-0.1375,44.17,326,bigquery
Turkey,Bangladesh,-0.1696,40.13,1221,bigquery
Turkey,Belgium,-0.1927,46.38,2460,bigquery
Turkey,Spain,-0.2857,45.67,8261,bigquery
Turkey,Saudi Arabia,-0.2862,49.36,9948,bigquery
Turkey,Denmark,-0.5394,35.9,1248,bigquery
Turkey,Sweden,-0.5628,44.03,1106,bigquery
Turkey,Nigeria,-0.5781,48.13,1845,bigquery
Turkey,South Korea,-0.6095,45.0,2880,bigquery
Turkey,Poland,-0.6261,41.91,1725,bigquery
Turkey,India,-0.6408,45.24,4158,bigquery
Turkey,Greece,-0.7309,42.91,6527,bigquery
Turkey,Japan,-0.7712,36.76,6833,bigquery
Turkey,China,-0.7734,36.34,15831,bigquery
Turkey,Indonesia,-0.8159,44.63,1109,bigquery
Turkey,Germany,-0.826,39.94,15921,bigquery
Turkey,Egypt,-0.8556,44.55,1854,bigquery
Turkey,France,-1.2597,35.26,10575,bigquery
Turkey,Colombia,-1.2706,42.46,617,bigquery
Turkey,South Africa,-1.3191,38.57,363,bigquery
Turkey,United Kingdom,-1.347,29.03,12041,bigquery
Turkey,Hungary,-1.4573,32.88,1758,bigquery
Turkey,Canada,-1.6619,37.25,3173,bigquery
Turkey,United States,-1.972,21.65,37331,bigquery
Turkey,Ukraine,-2.2241,24.03,11091,bigquery
Turkey,Australia,-2.358,28.2,2383,bigquery
Turkey,Iraq,-2.3785,16.9,6521,bigquery
Turkey,Qatar,-2.5626,21.19,4511,bigquery
Turkey,Russia,-2.6435,18.98,9998,bigquery
Turkey,New Zealand,-2.8256,33.45,281,bigquery
Turkey,Mexico,-3.0869,15.37,2908,bigquery
Turkey,Philippines,-3.0995,10.1,416,bigquery
Turkey,Iran,-3.2524,10.16,98584,bigquery
Turkey,Israel,-3.4662,14.01,76849,bigquery
Turkey,Pakistan,-5.0407,11.08,6167,bigquery
Turkey,Peru,-6.2425,6.2,129,bigquery
Ukraine,Portugal,0.9498,62.93,750,bigquery
Ukraine,Japan,0.7779,58.12,2101,bigquery
Ukraine,Finland,0.6653,53.32,1459,bigquery
Ukraine,Denmark,0.5681,57.46,1521,bigquery
Ukraine,Norway,0.176,48.44,2498,bigquery
Ukraine,Netherlands,0.097,50.41,1934,bigquery
Ukraine,Sweden,-0.0279,49.77,2174,bigquery
Ukraine,Italy,-0.1043,49.08,4338,bigquery
Ukraine,Greece,-0.3348,47.18,1009,bigquery
Ukraine,Argentina,-0.4642,39.9,193,bigquery
Ukraine,France,-0.5565,42.06,7277,bigquery
Ukraine,Vietnam,-0.6042,35.55,256,bigquery
Ukraine,Egypt,-0.6951,39.78,445,bigquery
Ukraine,Australia,-0.7129,42.82,766,bigquery
Ukraine,Czech Republic,-0.785,40.15,3101,bigquery
Ukraine,Chile,-0.8432,51.46,206,bigquery
Ukraine,Canada,-0.8918,41.93,2249,bigquery
Ukraine,Spain,-0.962,39.06,3341,bigquery
Ukraine,Thailand,-1.1338,25.81,248,bigquery
Ukraine,South Africa,-1.1618,30.15,398,bigquery
Ukraine,Malaysia,-1.187,26.98,63,bigquery
Ukraine,Brazil,-1.1979,36.95,387,bigquery
Ukraine,Belgium,-1.245,31.64,1577,bigquery
Ukraine,New Zealand,-1.3421,23.01,339,bigquery
Ukraine,Singapore,-1.3736,23.08,104,bigquery
Ukraine,Germany,-1.4919,31.93,12577,bigquery
Ukraine,United Kingdom,-1.5698,33.1,10073,bigquery
Ukraine,China,-1.6083,21.57,9327,bigquery
Ukraine,Hungary,-1.6085,22.51,15216,bigquery
Ukraine,Poland,-1.7946,32.9,9101,bigquery
Ukraine,United States,-1.8404,24.21,40336,bigquery
Ukraine,Romania,-1.9579,23.84,1208,bigquery
Ukraine,Turkey,-2.2512,25.88,2670,bigquery
Ukraine,India,-2.3939,15.66,2522,bigquery
Ukraine,South Korea,-2.6736,27.3,1304,bigquery
Ukraine,Saudi Arabia,-2.683,19.84,1497,bigquery
Ukraine,Ukraine,-2.8581,23.38,315518,bigquery
Ukraine,Iran,-3.1736,9.48,37116,bigquery
Ukraine,Qatar,-3.2078,8.88,1385,bigquery
Ukraine,Iraq,-3.2476,8.24,886,bigquery
Ukraine,Israel,-3.339,8.53,10614,bigquery
Ukraine,Mexico,-3.5647,18.67,889,bigquery
Ukraine,Russia,-3.7813,11.81,106057,bigquery
Ukraine,Philippines,-3.9842,14.46,83,bigquery
Ukraine,Indonesia,-4.1842,17.02,476,bigquery
Ukraine,Colombia,-4.3651,27.37,179,bigquery
Ukraine,Bangladesh,-4.5305,14.63,82,bigquery
Ukraine,Nigeria,-5.2039,11.73,179,bigquery
Ukraine,Pakistan,-5.2174,12.26,881,bigquery
Ukraine,Peru,-5.2958,22.35,358,bigquery
